name,state_postal_abbreviation,description,latitude,longitude,egrid_subregion_abbreviation,climate_division_name
92412,CA,San Bernardino,34.839964,-115.967051,CAMX,CA6
92413,CA,San Bernardino,34.839964,-115.967051,CAMX,CA6
92414,CA,San Bernardino,34.839964,-115.967051,CAMX,CA7
92415,CA,San Bernardino,34.839964,-115.967051,CAMX,CA6
92416,CA,San Bernardino,34.839964,-115.967051,,
92418,CA,San Bernardino,34.839964,-115.967051,CAMX,CA6
92420,CA,San Bernardino,34.839964,-115.967051,,
92423,CA,San Bernardino,34.839964,-115.967051,CAMX,CA6
92424,CA,San Bernardino,34.839964,-115.967051,CAMX,CA7
92427,CA,San Bernardino,34.262243,-116.861506,CAMX,CA7
92501,CA,Riverside,33.991181,-117.37074,CAMX,CA6
92502,CA,Riverside,33.752886,-116.055617,CAMX,CA6
92503,CA,Riverside,33.91355,-117.46052,CAMX,CA6
92504,CA,Riverside,33.926315,-117.40937,CAMX,CA6
92505,CA,Riverside,33.921765,-117.48812,CAMX,CA6
92506,CA,Riverside,33.943615,-117.37239,CAMX,CA6
92507,CA,Riverside,33.978965,-117.33646,CAMX,CA6
92508,CA,Riverside,33.890313,-117.32122,CAMX,CA6
92509,CA,Riverside,33.998751,-117.44695,CAMX,CA6
92513,CA,Riverside,33.752886,-116.055617,CAMX,CA6
92514,CA,Riverside,33.752886,-116.055617,CAMX,CA6
92515,CA,Riverside,33.752886,-116.055617,CAMX,CA6
92516,CA,Riverside,33.752886,-116.055617,CAMX,CA6
92517,CA,Riverside,33.752886,-116.055617,CAMX,CA6
92518,CA,March Air Force Base,33.891084,-117.2726,CAMX,CA6
92519,CA,Riverside,33.752886,-116.055617,CAMX,CA6
92521,CA,Riverside,33.752886,-116.055617,CAMX,CA6
92522,CA,Riverside,33.752886,-116.055617,CAMX,CA6
92530,CA,Lake Elsinore,33.675893,-117.34946,CAMX,CA6
92531,CA,Lake Elsinore,33.752886,-116.055617,CAMX,CA6
92532,CA,Lake Elsinore,33.696543,-117.3247,CAMX,CA6
92536,CA,Aguanga,33.485978,-116.82004,AZNM,CA6
92539,CA,Anza,33.55055,-116.67362,AZNM,CA7
92543,CA,Hemet,33.73542,-116.97401,CAMX,CA6
92544,CA,Hemet,33.708843,-116.90948,CAMX,CA6
92545,CA,Hemet,33.736743,-117.0217,CAMX,CA6
92546,CA,Hemet,33.752886,-116.055617,CAMX,CA6
92548,CA,Homeland,33.749656,-117.11706,CAMX,CA6
92549,CA,Idyllwild,33.750795,-116.72562,CAMX,CA7
92551,CA,Moreno Valley,33.889035,-117.22046,CAMX,CA6
92552,CA,Moreno Valley,33.752886,-116.055617,CAMX,CA6
92553,CA,Moreno Valley,33.923243,-117.24211,CAMX,CA6
92554,CA,Moreno Valley,33.521993,-115.915905,CAMX,CA6
92555,CA,Moreno Valley,33.922823,-117.16837,CAMX,CA6
92556,CA,Moreno Valley,33.752886,-116.055617,CAMX,CA6
92557,CA,Moreno Valley,33.957957,-117.24833,CAMX,CA6
92561,CA,Mountain Center,33.632049,-116.55878,AZNM,CA7
92562,CA,Murrieta,33.568617,-117.25264,CAMX,CA6
92563,CA,Murrieta,33.571185,-117.15362,CAMX,CA6
92564,CA,Murrieta,33.752886,-116.055617,CAMX,CA6
92567,CA,Nuevo,33.819818,-117.11778,CAMX,CA6
92570,CA,Perris,33.784051,-117.29812,CAMX,CA6
92571,CA,Perris,33.822068,-117.21514,CAMX,CA6
92572,CA,Perris,33.752886,-116.055617,CAMX,CA6
92581,CA,San Jacinto,33.752886,-116.055617,CAMX,CA6
92582,CA,San Jacinto,33.796153,-117.00046,CAMX,CA6
92583,CA,San Jacinto,33.788491,-116.95125,CAMX,CA6
92584,CA,Menifee,33.66035,-117.18987,CAMX,CA6
92585,CA,Sun City,33.742936,-117.17432,CAMX,CA6
92586,CA,Sun City,33.70602,-117.1974,CAMX,CA6
92587,CA,Sun City,33.692876,-117.25038,CAMX,CA6
92589,CA,Temecula,33.752886,-116.055617,CAMX,CA6
92590,CA,Temecula,33.479467,-117.20933,CAMX,CA6
92591,CA,Temecula,33.52775,-117.12056,CAMX,CA6
92592,CA,Temecula,33.495343,-117.07657,CAMX,CA6
92593,CA,Temecula,33.752886,-116.055617,CAMX,CA6
92595,CA,Wildomar,33.614385,-117.2608,CAMX,CA6
92596,CA,Winchester,33.653216,-117.07986,CAMX,CA6
92599,CA,Perris,33.752886,-116.055617,CAMX,CA6
92602,CA,Irvine,33.73297,-117.76932,CAMX,CA6
92603,CA,Irvine,33.648871,-117.764637,CAMX,CA6
92604,CA,Irvine,33.68762,-117.78852,CAMX,CA6
92605,CA,Huntington Beach,33.640302,-117.769442,CAMX,CA6
92606,CA,Irvine,33.695576,-117.80588,CAMX,CA6
92607,CA,Laguna Niguel,33.640302,-117.769442,CAMX,CA6
92609,CA,,,,CAMX,CA6
92610,CA,Foothill Ranch,33.685479,-117.6669,CAMX,CA6
92612,CA,Irvine,33.650813,-117.81771,CAMX,CA6
92614,CA,Irvine,33.680408,-117.82592,CAMX,CA6
92615,CA,Huntington Beach,33.640302,-117.769442,CAMX,CA6
92616,CA,Irvine,33.640302,-117.769442,CAMX,CA6
92617,CA,,,,CAMX,CA6
92618,CA,Irvine,33.659639,-117.73948,CAMX,CA6
92619,CA,Irvine,33.66985,-117.765939,CAMX,CA6
92620,CA,Irvine,33.714889,-117.7633,CAMX,CA6
92623,CA,Irvine,33.686519,-117.830788,CAMX,CA6
92624,CA,Capistrano Beach,33.460727,-117.66467,CAMX,CA6
92625,CA,Corona Del Mar,33.600172,-117.86823,CAMX,CA6
92626,CA,Costa Mesa,33.677224,-117.90863,CAMX,CA6
92627,CA,Costa Mesa,33.647028,-117.91506,CAMX,CA6
92628,CA,Costa Mesa,33.640302,-117.769442,CAMX,CA6
92629,CA,Dana Point,33.475302,-117.70327,CAMX,CA6
92630,CA,Lake Forest,33.640223,-117.69108,CAMX,CA6
92635,CA,Laguna Hills,33.573176,-117.698173,,
92637,CA,,,,CAMX,CA6
92646,CA,Huntington Beach,33.666269,-117.9693,CAMX,CA6
92647,CA,Huntington Beach,33.725167,-118.00509,CAMX,CA6
92648,CA,Huntington Beach,33.673468,-118.00243,CAMX,CA6
92649,CA,Huntington Beach,33.720017,-118.04614,CAMX,CA6
92650,CA,East Irvine,33.640302,-117.769442,CAMX,CA6
92651,CA,Laguna Beach,33.535325,-117.77192,CAMX,CA6
92652,CA,Laguna Beach,33.640302,-117.769442,CAMX,CA6
92653,CA,Laguna Hills,33.602823,-117.71295,CAMX,CA6
92654,CA,Laguna Hills,33.601673,-117.716885,CAMX,CA6
92655,CA,Midway City,33.745166,-117.98569,CAMX,CA6
92656,CA,Aliso Viejo,33.581533,-117.72474,CAMX,CA6
92657,CA,Newport Coast,33.610717,-117.8325,CAMX,CA6
92658,CA,Newport Beach,33.640302,-117.769442,CAMX,CA6
92659,CA,Newport Beach,33.611198,-117.886731,CAMX,CA6
92660,CA,Newport Beach,33.634821,-117.87453,CAMX,CA6
92661,CA,Newport Beach,33.601822,-117.89966,CAMX,CA6
92662,CA,Newport Beach,33.606271,-117.89243,CAMX,CA6
92663,CA,Newport Beach,33.619221,-117.93087,CAMX,CA6
92670,CA,Placentia,33.870714,-117.879342,,
92672,CA,San Clemente,33.427078,-117.61401,CAMX,CA6
92673,CA,San Clemente,33.462927,-117.62414,CAMX,CA6
92674,CA,San Clemente,33.438428,-117.623131,CAMX,CA6
92675,CA,San Juan Capistrano,33.500843,-117.65866,CAMX,CA6
92676,CA,Silverado,33.743168,-117.63563,CAMX,CA6
92677,CA,Laguna Niguel,33.531938,-117.7025,CAMX,CA6
92678,CA,Trabuco Canyon,33.673979,-117.59457,CAMX,CA6
92679,CA,Trabuco Canyon,33.639227,-117.58518,CAMX,CA6
92680,CA,Garden Grove,33.792124,-117.993561,,
92683,CA,Westminster,33.751418,-117.99392,CAMX,CA6
92684,CA,Westminster,33.640302,-117.769442,CAMX,CA6
92685,CA,Westminster,33.640302,-117.769442,CAMX,CA6
92688,CA,Rancho Santa Margarita,33.639994,-117.60351,CAMX,CA6
92690,CA,Mission Viejo,33.640302,-117.769442,CAMX,CA6
92691,CA,Mission Viejo,33.611272,-117.66681,CAMX,CA6
92692,CA,Mission Viejo,33.615462,-117.64093,CAMX,CA6
92693,CA,San Juan Capistrano,33.555323,-117.564,CAMX,CA6
92694,CA,Ladera Ranch,33.570763,-117.63463,CAMX,CA6
92697,CA,Irvine,33.640302,-117.769442,CAMX,CA6
92698,CA,Aliso Viejo,33.640302,-117.769442,CAMX,CA6
92701,CA,Santa Ana,33.747017,-117.86248,CAMX,CA6
92702,CA,Santa Ana,33.640302,-117.769442,CAMX,CA6
92703,CA,Santa Ana,33.747067,-117.90433,CAMX,CA6
92704,CA,Santa Ana,33.724167,-117.90623,CAMX,CA6
92705,CA,Santa Ana,33.762117,-117.81828,CAMX,CA6
92706,CA,Santa Ana,33.765916,-117.88139,CAMX,CA6
92707,CA,Santa Ana,33.719118,-117.87143,CAMX,CA6
92708,CA,Fountain Valley,33.708618,-117.95629,CAMX,CA6
92709,CA,Irvine,33.640302,-117.769442,,
92710,CA,Irvine,33.711552,-117.809881,,
92711,CA,Santa Ana,33.640302,-117.769442,CAMX,CA6
92712,CA,Santa Ana,33.640302,-117.769442,CAMX,CA6
92725,CA,,,,CAMX,CA6
92728,CA,Fountain Valley,33.640302,-117.769442,CAMX,CA6
92735,CA,Santa Ana,33.640302,-117.769442,CAMX,CA6
92780,CA,Tustin,33.741651,-117.82127,CAMX,CA6
92781,CA,Tustin,33.640302,-117.769442,CAMX,CA6
92782,CA,Tustin,33.739571,-117.78618,CAMX,CA6
92799,CA,Santa Ana,33.640302,-117.769442,CAMX,CA6
92801,CA,Anaheim,33.844814,-117.95381,CAMX,CA6
92802,CA,Anaheim,33.806965,-117.92594,CAMX,CA6
92803,CA,Anaheim,33.640302,-117.769442,CAMX,CA6
92804,CA,Anaheim,33.818165,-117.97304,CAMX,CA6
92805,CA,Anaheim,33.835665,-117.90807,CAMX,CA6
92806,CA,Anaheim,33.835465,-117.87362,CAMX,CA6
92807,CA,Anaheim,33.850515,-117.79113,CAMX,CA6
92808,CA,Anaheim,33.858151,-117.73864,CAMX,CA6
92809,CA,,,,CAMX,CA6
92811,CA,Atwood,33.640302,-117.769442,CAMX,CA6
92812,CA,Anaheim,33.640302,-117.769442,CAMX,CA6
92814,CA,Anaheim,33.640302,-117.769442,CAMX,CA6
92815,CA,Anaheim,33.640302,-117.769442,CAMX,CA6
92816,CA,Anaheim,33.640302,-117.769442,CAMX,CA6
92817,CA,Anaheim,33.640302,-117.769442,CAMX,CA6
92821,CA,Brea,33.923463,-117.89559,CAMX,CA6
92822,CA,Brea,33.640302,-117.769442,CAMX,CA6
92823,CA,Brea,33.918965,-117.83252,CAMX,CA6
92825,CA,Anaheim,33.640302,-117.769442,CAMX,CA6
92831,CA,Fullerton,33.878981,-117.89325,CAMX,CA6
92832,CA,Fullerton,33.869114,-117.92985,CAMX,CA6
92833,CA,Fullerton,33.874314,-117.9637,CAMX,CA6
92834,CA,Fullerton,33.640302,-117.769442,CAMX,CA6
92835,CA,Fullerton,33.903164,-117.91224,CAMX,CA6
92836,CA,Fullerton,33.640302,-117.769442,CAMX,CA6
92837,CA,Fullerton,33.640302,-117.769442,CAMX,CA6
92838,CA,Fullerton,33.640302,-117.769442,CAMX,CA6
92840,CA,Garden Grove,33.785166,-117.93406,CAMX,CA6
92841,CA,Garden Grove,33.786915,-117.98224,CAMX,CA6
92842,CA,Garden Grove,33.640302,-117.769442,CAMX,CA6
92843,CA,Garden Grove,33.763033,-117.9355,CAMX,CA6
92844,CA,Garden Grove,33.765516,-117.9731,CAMX,CA6
92845,CA,Garden Grove,33.782916,-118.02619,CAMX,CA6
92846,CA,Garden Grove,33.640302,-117.769442,CAMX,CA6
92850,CA,Anaheim,33.640302,-117.769442,CAMX,CA6
92856,CA,Orange,33.640302,-117.769442,CAMX,CA6
92857,CA,Orange,33.640302,-117.769442,CAMX,CA6
92859,CA,Orange,33.640302,-117.769442,CAMX,CA6
92860,CA,Norco,33.925885,-117.55978,CAMX,CA6
92861,CA,Villa Park,33.812662,-117.81623,CAMX,CA6
92862,CA,Orange,33.640302,-117.769442,CAMX,CA6
92863,CA,Orange,33.640302,-117.769442,CAMX,CA6
92864,CA,Orange,33.640302,-117.769442,CAMX,CA6
92865,CA,Orange,33.8318,-117.84739,CAMX,CA6
92866,CA,Orange,33.785091,-117.84569,CAMX,CA6
92867,CA,Orange,33.811566,-117.82919,CAMX,CA6
92868,CA,Orange,33.787266,-117.87494,CAMX,CA6
92869,CA,Orange,33.792687,-117.79975,CAMX,CA6
92870,CA,Placentia,33.883314,-117.85446,CAMX,CA6
92871,CA,Placentia,33.640302,-117.769442,CAMX,CA6
92877,CA,Corona,33.752886,-116.055617,CAMX,CA6
92878,CA,Corona,33.752886,-116.055617,CAMX,CA6
92879,CA,Corona,33.8808,-117.54068,CAMX,CA6
92880,CA,Corona,33.903803,-117.60221,CAMX,CA6
92881,CA,Corona,33.839516,-117.53581,CAMX,CA6
92882,CA,Corona,33.866555,-117.59167,CAMX,CA6
92883,CA,Corona,33.771548,-117.47884,CAMX,CA6
92885,CA,Yorba Linda,33.640302,-117.769442,CAMX,CA6
92886,CA,Yorba Linda,33.888062,-117.80407,CAMX,CA6
92887,CA,Yorba Linda,33.883223,-117.73856,CAMX,CA6
92899,CA,Anaheim,33.640302,-117.769442,CAMX,CA6
93001,CA,Ventura,34.311203,-119.30164,CAMX,CA6
93002,CA,Ventura,34.032383,-119.1343,CAMX,CA6
93003,CA,Ventura,34.268736,-119.2249,CAMX,CA6
93004,CA,Ventura,34.278812,-119.16784,CAMX,CA6
93005,CA,Ventura,34.032383,-119.1343,CAMX,CA6
93006,CA,Ventura,34.032383,-119.1343,CAMX,CA6
93007,CA,Ventura,34.032383,-119.1343,CAMX,CA6
93009,CA,Ventura,34.356248,-119.146228,CAMX,CA6
93010,CA,Camarillo,34.231754,-119.05258,CAMX,CA6
93011,CA,Camarillo,34.032383,-119.1343,CAMX,CA6
93012,CA,Camarillo,34.218756,-118.99213,CAMX,CA6
93013,CA,Carpinteria,34.402194,-119.52308,CAMX,CA6
93014,CA,Carpinteria,34.262834,-119.848555,CAMX,CA6
93015,CA,Fillmore,34.396646,-118.90082,CAMX,CA6
93016,CA,Fillmore,34.032383,-119.1343,CAMX,CA6
93020,CA,Moorpark,34.032383,-119.1343,CAMX,CA6
93021,CA,Moorpark,34.292898,-118.87134,CAMX,CA6
93022,CA,Oak View,34.401466,-119.30082,CAMX,CA6
93023,CA,Ojai,34.456957,-119.25307,CAMX,CA6
93024,CA,Ojai,34.032383,-119.1343,CAMX,CA6
93030,CA,Oxnard,34.21707,-119.1769,CAMX,CA6
93031,CA,Oxnard,34.032383,-119.1343,CAMX,CA6
93032,CA,Oxnard,34.032383,-119.1343,CAMX,CA6
93033,CA,Oxnard,34.166933,-119.16113,CAMX,CA6
93034,CA,Oxnard,34.032383,-119.1343,CAMX,CA6
93035,CA,Oxnard,34.179304,-119.22189,CAMX,CA6
93036,CA,Oxnard,34.22942,-119.178814,CAMX,CA6
93040,CA,Piru,34.424363,-118.73908,CAMX,CA6
93041,CA,Port Hueneme,34.154072,-119.18829,CAMX,CA6
93042,CA,Point Mugu Nawc,34.113389,-119.112432,CAMX,CA6
93043,CA,Port Hueneme Cbc Base,34.162124,-119.207364,CAMX,CA6
93044,CA,Port Hueneme,34.032383,-119.1343,CAMX,CA6
93060,CA,Santa Paula,34.367474,-119.07317,CAMX,CA6
93061,CA,Santa Paula,34.032383,-119.1343,CAMX,CA6
93062,CA,Simi Valley,34.032383,-119.1343,CAMX,CA6
93063,CA,Simi Valley,34.279343,-118.69607,CAMX,CA6
93064,CA,Brandeis,34.258203,-118.710724,CAMX,CA6
93065,CA,Simi Valley,34.265003,-118.77177,CAMX,CA6
93066,CA,Somis,34.287679,-119.02059,CAMX,CA6
93067,CA,Summerland,34.421895,-119.60084,CAMX,CA6
93093,CA,Simi Valley,34.032383,-119.1343,,
93094,CA,Simi Valley,34.032383,-119.1343,CAMX,CA6
93099,CA,Simi Valley,34.032383,-119.1343,CAMX,CA6
93101,CA,Santa Barbara,34.420163,-119.7065,CAMX,CA6
93102,CA,Santa Barbara,34.262834,-119.848555,CAMX,CA6
93103,CA,Santa Barbara,34.428191,-119.68412,CAMX,CA6
93105,CA,Santa Barbara,34.44005,-119.75496,CAMX,CA6
93106,CA,Santa Barbara,34.432896,-119.837072,CAMX,CA6
93107,CA,Santa Barbara,34.421795,-119.863722,CAMX,CA6
93108,CA,Santa Barbara,34.433687,-119.63184,CAMX,CA6
93109,CA,Santa Barbara,34.40323,-119.72069,CAMX,CA6
93110,CA,Santa Barbara,34.439579,-119.76788,CAMX,CA6
93111,CA,Santa Barbara,34.443529,-119.80297,CAMX,CA6
93116,CA,Goleta,34.262834,-119.848555,CAMX,CA6
93117,CA,Goleta,34.443746,-119.94215,CAMX,CA6
93118,CA,Goleta,34.262834,-119.848555,CAMX,CA6
93120,CA,Santa Barbara,34.262834,-119.848555,CAMX,CA6
93121,CA,Santa Barbara,34.262834,-119.848555,CAMX,CA6
93130,CA,Santa Barbara,34.262834,-119.848555,CAMX,CA6
93140,CA,Santa Barbara,34.262834,-119.848555,CAMX,CA6
93150,CA,Santa Barbara,34.262834,-119.848555,CAMX,CA6
93160,CA,Santa Barbara,34.262834,-119.848555,CAMX,CA6
93190,CA,Santa Barbara,34.262834,-119.848555,CAMX,CA6
93199,CA,Goleta,34.262834,-119.848555,CAMX,CA6
93201,CA,Alpaugh,35.889586,-119.49352,CAMX,CA5
93202,CA,Armona,36.311439,-119.70823,CAMX,CA5
93203,CA,Arvin,35.161923,-118.84655,CAMX,CA5
93204,CA,Avenal,35.930766,-120.10057,CAMX,CA5
93205,CA,Bodfish,35.576134,-118.46745,CAMX,CA5
93206,CA,Buttonwillow,35.37825,-119.41664,CAMX,CA5
93207,CA,California Hot Springs,35.87137,-118.6821,CAMX,CA5
93208,CA,Camp Nelson,36.062748,-118.60663,CAMX,CA5
93210,CA,Coalinga,36.194736,-120.30865,CAMX,CA5
93212,CA,Corcoran,36.085342,-119.5548,CAMX,CA5
93215,CA,Delano,35.774967,-119.23371,CAMX,CA5
93216,CA,Delano,35.771876,-119.26984,CAMX,CA5
93217,CA,Earlimart,35.89151,-119.263225,,
93218,CA,Ducor,35.842485,-119.01483,CAMX,CA5
93219,CA,Earlimart,35.87368,-119.26362,CAMX,CA5
93220,CA,Edison,35.357018,-118.810069,CAMX,CA5
93221,CA,Exeter,36.304696,-119.11383,CAMX,CA5
93222,CA,Frazier Park,34.850984,-119.16626,CAMX,CA5
93223,CA,Farmersville,36.300574,-119.20552,CAMX,CA5
93224,CA,Fellows,35.202535,-119.56093,CAMX,CA5
93225,CA,Frazier Park,34.815266,-119.00404,CAMX,CA5
93226,CA,Glennville,35.727428,-118.72424,CAMX,CA5
93227,CA,Goshen,36.357151,-119.425371,CAMX,CA5
93230,CA,Hanford,36.327063,-119.6451,CAMX,CA5
93231,CA,Hanford,36.138861,-119.894727,,
93232,CA,Hanford,36.138861,-119.894727,CAMX,CA5
93234,CA,Huron,36.209815,-120.0847,CAMX,CA5
93235,CA,Ivanhoe,36.387879,-119.21908,CAMX,CA5
93237,CA,Kaweah,36.472713,-118.902899,CAMX,CA5
93238,CA,Kernville,35.784367,-118.43769,CAMX,CA5
93239,CA,Kettleman City,36.015318,-120.00772,CAMX,CA5
93240,CA,Lake Isabella,35.617148,-118.45299,CAMX,CA5
93241,CA,Lamont,35.256873,-118.91325,CAMX,CA5
93242,CA,Laton,36.43465,-119.71753,CAMX,CA5
93243,CA,Lebec,34.851405,-118.87993,CAMX,CA5
93244,CA,Lemon Cove,36.417743,-119.00457,CAMX,CA5
93245,CA,Lemoore,36.312075,-119.80349,CAMX,CA5
93246,CA,Lemoore,36.138861,-119.894727,CAMX,CA5
93247,CA,Lindsay,36.201983,-119.08589,CAMX,CA5
93249,CA,Lost Hills,35.689717,-119.91961,CAMX,CA5
93250,CA,McFarland,35.670747,-119.21336,CAMX,CA5
93251,CA,McKittrick,35.364749,-119.70242,CAMX,CA5
93252,CA,Maricopa,35.040362,-119.41514,CAMX,CA5
93254,CA,New Cuyama,34.956385,-119.74696,CAMX,CA5
93255,CA,Onyx,35.666835,-118.01701,CAMX,CA5
93256,CA,Pixley,35.957119,-119.31287,CAMX,CA5
93257,CA,Porterville,36.055121,-119.01595,CAMX,CA5
93258,CA,Porterville,36.033126,-119.007265,CAMX,CA5
93260,CA,Posey,35.846291,-118.63298,CAMX,CA5
93261,CA,Richgrove,35.801627,-119.11699,CAMX,CA5
93262,CA,Sequoia National Park,36.596251,-118.73425,CAMX,CA5
93263,CA,Shafter,35.490517,-119.26495,CAMX,CA5
93265,CA,Springville,36.150892,-118.76204,CAMX,CA5
93266,CA,Stratford,36.177361,-119.82042,CAMX,CA5
93267,CA,Strathmore,36.141864,-119.09411,CAMX,CA5
93268,CA,Taft,35.162776,-119.4303,CAMX,CA5
93270,CA,Terra Bella,35.94901,-119.03742,CAMX,CA5
93271,CA,Three Rivers,36.431565,-118.86296,CAMX,CA5
93272,CA,Tipton,36.059363,-119.32025,CAMX,CA5
93274,CA,Tulare,36.201451,-119.34994,CAMX,CA5
93275,CA,Tulare,36.26699,-118.776902,CAMX,CA5
93276,CA,Tupman,35.305512,-119.38925,CAMX,CA5
93277,CA,Visalia,36.311,-119.32637,CAMX,CA5
93278,CA,Visalia,36.126621,-118.819365,CAMX,CA5
93279,CA,Visalia,36.393615,-119.118982,CAMX,CA5
93280,CA,Wasco,35.605045,-119.37143,CAMX,CA5
93282,CA,Waukena,36.12763,-119.52202,,
93283,CA,Weldon,35.614134,-118.27824,CAMX,CA5
93285,CA,Wofford Heights,35.714118,-118.48416,CAMX,CA5
93286,CA,Woodlake,36.431121,-119.10642,CAMX,CA5
93287,CA,Woody,35.702936,-118.8844,CAMX,CA5
93290,CA,,,,CAMX,CA5
93291,CA,Visalia,36.351009,-119.33655,CAMX,CA5
93292,CA,Visalia,36.358928,-119.24027,CAMX,CA5
93301,CA,Bakersfield,35.381408,-119.01935,CAMX,CA5
93302,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93303,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93304,CA,Bakersfield,35.344209,-119.02225,CAMX,CA5
93305,CA,Bakersfield,35.387058,-118.98647,CAMX,CA5
93306,CA,Bakersfield,35.396411,-118.92268,CAMX,CA5
93307,CA,Bakersfield,35.324767,-118.96329,CAMX,CA5
93308,CA,Bakersfield,35.487491,-119.00896,CAMX,CA5
93309,CA,Bakersfield,35.340759,-119.06497,CAMX,CA5
93311,CA,Bakersfield,35.200467,-119.17399,CAMX,CA5
93312,CA,Bakersfield,35.39068,-119.18583,CAMX,CA5
93313,CA,Bakersfield,35.19766,-119.05698,CAMX,CA5
93314,CA,,,,CAMX,CA5
93325,CA,Lake of the Woods,34.819232,-119.000391,,
93380,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93381,CA,Bakersfield,35.294405,-118.905173,,
93382,CA,Bakersfield,35.294405,-118.905173,,
93383,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93384,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93385,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93386,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93387,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93388,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93389,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93390,CA,Bakersfield,35.294405,-118.905173,CAMX,CA5
93401,CA,San Luis Obispo,35.262548,-120.65196,CAMX,CA4
93402,CA,Los Osos,35.313222,-120.83468,CAMX,CA4
93403,CA,San Luis Obispo,35.347065,-120.455345,CAMX,CA4
93405,CA,San Luis Obispo,35.277189,-120.70305,CAMX,CA4
93406,CA,San Luis Obispo,35.347065,-120.455345,CAMX,CA4
93407,CA,San Luis Obispo,35.347065,-120.455345,CAMX,CA4
93408,CA,San Luis Obispo,35.347065,-120.455345,CAMX,CA4
93409,CA,San Luis Obispo,35.221085,-120.636399,CAMX,CA4
93410,CA,San Luis Obispo,35.347065,-120.455345,CAMX,CA4
93412,CA,Los Osos,35.347065,-120.455345,CAMX,CA4
93420,CA,Arroyo Grande,35.119678,-120.55116,CAMX,CA4
93421,CA,Arroyo Grande,35.347065,-120.455345,CAMX,CA4
93422,CA,Atascadero,35.474913,-120.676,CAMX,CA4
93423,CA,Atascadero,35.428241,-120.769493,CAMX,CA4
93424,CA,Avila Beach,35.18554,-120.72583,CAMX,CA4
93426,CA,Bradley,35.834919,-120.98093,CAMX,CA4
93427,CA,Buellton,34.613014,-120.2051,CAMX,CA6
93428,CA,Cambria,35.563246,-121.07736,CAMX,CA4
93429,CA,Casmalia,34.842293,-120.5318,CAMX,CA6
93430,CA,Cayucos,35.459347,-120.88947,CAMX,CA4
93432,CA,Creston,35.495242,-120.48392,CAMX,CA4
93433,CA,Grover Beach,35.120934,-120.61952,CAMX,CA4
93434,CA,Guadalupe,34.958896,-120.58014,CAMX,CA6
93435,CA,Harmony,35.508282,-121.03551,CAMX,CA4
93436,CA,Lompoc,34.639682,-120.4471,CAMX,CA6
93437,CA,Lompoc,34.73489,-120.53467,CAMX,CA6
93438,CA,Lompoc,34.262834,-119.848555,CAMX,CA6
93440,CA,Los Alamos,34.75465,-120.27032,CAMX,CA6
93441,CA,Los Olivos,34.709973,-120.09201,CAMX,CA6
93442,CA,Morro Bay,35.373047,-120.83844,CAMX,CA4
93443,CA,Morro Bay,35.347065,-120.455345,CAMX,CA4
93444,CA,Nipomo,35.032408,-120.49446,CAMX,CA6
93445,CA,Oceano,35.097599,-120.61327,CAMX,CA4
93446,CA,Paso Robles,35.640589,-120.70418,CAMX,CA4
93447,CA,Paso Robles,35.664837,-120.64542,CAMX,CA4
93448,CA,Pismo Beach,35.347065,-120.455345,CAMX,CA4
93449,CA,Pismo Beach,35.150886,-120.65401,CAMX,CA4
93450,CA,San Ardo,35.964022,-120.87339,CAMX,CA4
93451,CA,San Miguel,35.818054,-120.63645,CAMX,CA4
93452,CA,San Simeon,35.664386,-121.21965,CAMX,CA4
93453,CA,Santa Margarita,35.323098,-120.08301,CAMX,CA4
93454,CA,Santa Maria,34.900809,-120.34876,CAMX,CA6
93455,CA,Santa Maria,34.87455,-120.42806,CAMX,CA6
93456,CA,Santa Maria,35.027682,-120.196818,CAMX,CA6
93457,CA,Santa Maria,34.836252,-120.53421,CAMX,CA6
93458,CA,Santa Maria,34.956344,-120.45243,CAMX,CA6
93460,CA,Santa Ynez,34.626931,-120.0661,CAMX,CA6
93461,CA,Shandon,35.636185,-120.27185,CAMX,CA4
93463,CA,Solvang,34.608938,-120.13838,CAMX,CA6
93464,CA,Solvang,34.674436,-120.111465,CAMX,CA6
93465,CA,Templeton,35.54464,-120.72428,CAMX,CA4
93475,CA,,,,CAMX,CA4
93483,CA,Grover Beach,35.347065,-120.455345,CAMX,CA4
93492,CA,Morro Bay,35.372861,-120.859391,,
93501,CA,Mojave,35.04535,-118.16141,CAMX,CA7
93502,CA,Mojave,35.068161,-118.224785,CAMX,CA7
93504,CA,California City,35.187133,-117.885359,CAMX,CA7
93505,CA,California City,35.139327,-117.91473,CAMX,CA7
93510,CA,Acton,34.497245,-118.18951,CAMX,CA7
93512,CA,Benton,37.583838,-118.23615,CAMX,CA7
93513,CA,Big Pine,37.1363,-118.27335,CAMX,CA7
93514,CA,Bishop,37.282192,-118.38717,CAMX,CA7
